TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PP,CDS,PH,FE-JONS,PCPE-EK,POSI,UCE,F.N.,UNA,UV,E.U.,PSE-EE/PSOE,PREPAL,AA,LV-GV,DN,PACMA/ZAAAA,MSR,UCL,PUM+J,PFYV,FA,CDL,AES,UPD,IF,PNV...(E09),SAIN,PSA,ARALAR-EA...(E09),IZAN-RG,RC,EB-B...(E09),LIBERTAS-C´S,I.I.
BIZKAIA,032,ELORRIO,1,5,U,596,277,1,276,1,275,319,26,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,0,0,26,0,0,0,0,92
BIZKAIA,033,EREÑO,1,1,U,229,140,4,136,0,136,89,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,16,0,0,0,0,41
BIZKAIA,034,ERMUA,1,1,A,540,242,3,239,0,239,298,49,1,0,0,0,0,0,0,0,0,0,90,0,0,3,0,0,0,0,0,0,0,0,0,8,0,44,0,0,14,1,0,6,0,23
BIZKAIA,034,ERMUA,1,1,B,534,224,0,224,0,224,310,48,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,3,1,34,0,0,8,1,0,8,0,20
BIZKAIA,034,ERMUA,1,2,A,559,243,0,243,6,237,316,60,1,0,0,0,1,0,0,0,0,0,118,0,0,0,0,0,0,0,1,1,0,0,0,2,0,29,0,0,6,0,0,5,0,13
BIZKAIA,034,ERMUA,1,2,B,448,189,2,187,2,185,259,60,0,0,0,0,1,0,0,0,0,0,94,0,0,3,0,0,0,0,0,0,0,1,0,2,0,12,0,0,2,0,0,7,0,3
BIZKAIA,034,ERMUA,1,3,A,489,209,0,209,1,208,280,63,1,0,0,0,0,0,0,0,0,0,105,0,0,3,0,0,0,0,0,0,0,0,0,4,0,19,0,0,1,0,0,5,0,7
BIZKAIA,034,ERMUA,1,3,B,533,217,0,217,0,217,316,65,0,0,0,1,0,0,0,0,0,1,106,0,0,3,0,0,0,0,2,0,0,1,0,4,0,22,0,0,1,0,0,3,0,8
BIZKAIA,034,ERMUA,1,3,C,483,187,0,187,2,185,296,48,1,0,0,0,0,0,0,0,0,0,106,0,0,2,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,6,0,7
BIZKAIA,034,ERMUA,1,4,A,518,222,1,221,0,221,296,50,1,0,0,0,0,0,0,0,0,0,72,0,0,7,0,0,0,0,0,0,0,0,0,6,0,42,1,0,9,1,0,10,0,22
BIZKAIA,034,ERMUA,1,4,B,456,210,4,206,3,203,246,49,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,1,36,1,0,13,0,0,10,0,33
BIZKAIA,034,ERMUA,1,5,A,462,197,3,194,0,194,265,46,0,0,0,0,0,0,0,0,0,0,76,0,0,3,0,0,0,0,0,0,0,0,0,1,0,29,0,0,9,0,0,5,0,25
BIZKAIA,034,ERMUA,1,5,B,406,171,0,171,0,171,235,42,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27,0,0,7,0,0,6,0,22
BIZKAIA,034,ERMUA,1,6,A,460,188,0,188,0,188,272,50,0,0,0,0,0,0,0,0,0,0,84,0,0,4,0,0,0,0,0,0,0,0,0,1,0,23,0,0,9,0,0,4,0,13
BIZKAIA,034,ERMUA,1,6,B,461,183,0,183,0,183,278,48,1,0,0,0,0,0,0,0,0,0,96,0,0,5,0,0,0,0,0,0,0,0,0,2,0,11,0,0,4,0,0,2,0,14
BIZKAIA,034,ERMUA,1,6,C,372,150,1,149,1,148,222,53,0,0,0,0,0,0,0,0,0,0,67,0,0,1,0,1,0,0,0,1,0,0,0,2,0,13,0,0,2,0,0,3,0,5
BIZKAIA,034,ERMUA,1,7,A,432,183,0,183,3,180,249,37,1,0,0,0,0,0,0,9,0,0,85,0,0,5,0,0,0,0,0,0,0,0,0,2,0,17,0,0,4,0,0,1,0,19
BIZKAIA,034,ERMUA,1,7,B,440,173,0,173,1,172,267,37,0,0,0,0,0,0,0,0,0,0,87,0,0,2,0,1,0,0,1,0,0,0,0,2,0,20,0,0,5,0,0,7,0,10
BIZKAIA,034,ERMUA,1,7,C,440,207,1,206,0,206,233,48,0,0,0,0,0,0,0,0,0,1,108,0,0,2,0,0,0,0,0,0,0,0,0,2,0,18,0,0,3,0,0,8,0,16
BIZKAIA,034,ERMUA,1,8,A,554,258,2,256,0,256,296,71,0,0,0,0,0,0,0,0,0,0,91,0,0,2,0,0,0,0,0,0,0,0,0,5,0,50,0,0,13,0,0,3,0,21
BIZKAIA,034,ERMUA,1,8,B,510,260,0,260,2,258,250,67,0,0,0,0,0,0,0,0,0,0,106,0,0,3,1,1,0,0,0,0,0,0,0,1,0,40,0,0,12,0,0,6,0,21
BIZKAIA,034,ERMUA,1,8,C,595,272,3,269,2,267,323,63,0,0,0,0,0,0,0,0,0,0,105,0,0,4,0,1,0,0,0,0,0,0,0,9,1,41,0,0,5,1,0,14,1,22
BIZKAIA,034,ERMUA,1,9,A,689,307,1,306,3,303,382,75,0,0,0,0,0,0,0,0,0,1,153,0,0,3,0,1,0,0,1,0,0,0,0,6,0,28,0,0,7,0,0,13,0,15
BIZKAIA,034,ERMUA,1,9,B,618,281,0,281,3,278,337,69,0,0,0,0,1,0,0,0,0,0,148,0,0,4,0,0,0,0,1,0,0,0,0,3,0,20,0,0,7,0,0,7,0,18
BIZKAIA,034,ERMUA,1,10,A,577,269,0,269,2,267,308,76,0,0,0,0,0,0,0,0,0,0,91,0,0,3,0,1,0,0,0,0,0,0,0,7,0,55,0,0,9,0,0,8,0,17
BIZKAIA,034,ERMUA,1,10,B,516,221,0,221,3,218,295,52,0,0,0,0,0,0,0,0,0,0,98,0,0,3,0,0,0,0,0,0,0,0,0,3,0,31,0,0,10,0,0,6,0,15
BIZKAIA,034,ERMUA,1,11,A,651,317,0,317,4,313,334,67,0,0,0,0,0,0,0,0,0,0,153,0,0,7,0,1,0,0,1,1,0,0,0,7,0,32,0,0,12,1,0,10,0,21
BIZKAIA,034,ERMUA,1,11,B,575,249,0,249,1,248,326,61,0,0,0,0,0,0,0,0,0,0,132,0,0,5,0,0,0,0,0,0,0,0,0,4,0,20,0,0,8,0,0,5,0,13
BIZKAIA,035,FRUIZ,1,1,U,349,203,1,202,1,201,146,2,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,2,0,123,0,0,5,0,0,3,0,55
BIZKAIA,036,GALDAKAO,1,1,A,439,243,1,242,3,239,196,34,0,0,0,0,0,1,0,0,0,0,54,0,0,1,0,0,0,0,0,0,0,0,0,3,0,85,0,0,17,0,0,5,1,38
BIZKAIA,036,GALDAKAO,1,1,B,447,198,2,196,3,193,249,30,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,3,0,65,0,0,12,0,0,2,0,28
BIZKAIA,036,GALDAKAO,1,2,U,785,349,0,349,4,345,436,48,0,1,0,0,1,0,0,0,0,0,71,0,0,1,0,0,0,0,0,1,0,0,0,8,2,152,0,1,12,1,0,5,0,41
BIZKAIA,036,GALDAKAO,1,3,A,464,184,0,184,1,183,280,17,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62,1,0,14,0,0,6,0,29
BIZKAIA,036,GALDAKAO,1,3,B,459,156,0,156,0,156,303,15,0,0,0,0,0,0,0,0,0,0,63,0,0,2,0,0,0,0,0,0,0,0,0,2,0,36,0,1,9,1,1,7,0,19
BIZKAIA,036,GALDAKAO,1,4,A,656,299,0,299,0,299,357,49,0,0,0,0,0,0,0,0,0,0,84,0,0,2,1,0,0,0,1,0,0,0,0,8,1,92,0,0,18,0,0,4,0,39
BIZKAIA,036,GALDAKAO,1,4,B,647,245,0,245,1,244,402,29,0,0,0,0,0,0,0,0,0,0,85,0,0,3,0,0,0,0,1,0,0,0,0,6,0,85,0,0,11,2,0,2,0,20
BIZKAIA,036,GALDAKAO,1,5,A,449,130,0,130,1,129,319,14,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,7,1,0,9,0,17
BIZKAIA,036,GALDAKAO,1,5,B,391,134,0,134,3,131,257,11,2,0,0,0,0,0,0,0,0,0,35,0,0,2,0,1,0,0,1,0,0,0,0,0,0,52,1,0,7,1,0,0,0,18
BIZKAIA,036,GALDAKAO,1,6,A,590,228,0,228,1,227,362,30,0,0,0,0,1,0,0,0,0,0,81,0,0,0,0,1,0,0,2,1,0,0,0,2,1,61,0,0,13,0,0,8,0,26
BIZKAIA,036,GALDAKAO,1,6,B,563,192,2,190,2,188,371,30,0,0,0,0,1,0,0,0,0,0,70,0,0,1,0,1,0,0,1,1,0,0,0,4,0,42,0,0,7,0,0,7,0,23
BIZKAIA,036,GALDAKAO,1,6,C,578,202,1,201,2,199,376,39,0,0,1,0,0,0,0,0,0,0,66,0,0,1,0,0,0,0,1,1,0,0,0,1,1,50,2,0,10,0,0,4,0,22
BIZKAIA,036,GALDAKAO,1,7,A,469,171,2,169,0,169,298,24,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,78,0,0,6,0,0,3,0,22
BIZKAIA,036,GALDAKAO,1,7,B,444,161,1,160,1,159,283,24,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,1,0,0,0,2,0,74,0,0,8,0,0,2,0,20
BIZKAIA,036,GALDAKAO,1,8,A,442,203,1,202,0,202,239,15,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,1,0,91,0,0,18,0,0,1,0,44
BIZKAIA,036,GALDAKAO,1,8,B,399,186,0,186,0,186,213,20,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,0,0,10,0,0,2,0,48
BIZKAIA,036,GALDAKAO,1,9,A,681,238,2,236,1,235,443,27,1,0,0,0,1,0,0,0,0,0,75,0,0,1,0,0,0,0,2,2,0,0,0,4,0,80,0,1,7,0,0,4,0,30
BIZKAIA,036,GALDAKAO,1,9,B,672,228,0,228,0,228,444,43,0,0,0,0,0,0,0,0,0,0,98,0,0,2,0,0,0,0,0,1,0,0,0,2,0,55,0,0,6,0,0,2,0,19
BIZKAIA,036,GALDAKAO,1,10,A,576,213,1,212,2,210,363,18,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,6,1,75,0,0,10,0,0,6,0,41
BIZKAIA,036,GALDAKAO,1,10,B,542,232,0,232,1,231,310,25,0,0,0,0,0,0,0,0,0,0,73,0,0,1,0,1,0,0,0,0,0,0,0,7,1,75,0,0,12,0,0,5,0,31
BIZKAIA,036,GALDAKAO,1,10,C,561,242,0,242,4,238,319,18,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,1,0,0,1,0,0,0,0,4,0,61,0,0,13,1,0,13,0,46
BIZKAIA,036,GALDAKAO,1,11,A,639,258,0,258,0,258,381,26,0,0,0,0,0,0,0,0,0,0,80,0,0,1,0,0,0,0,0,1,0,0,0,4,0,81,0,0,17,0,0,6,0,42
BIZKAIA,036,GALDAKAO,1,11,B,598,226,2,224,3,221,372,34,0,0,0,0,0,0,0,0,0,0,80,0,0,1,1,2,0,0,0,0,0,0,0,2,0,53,0,0,7,0,0,5,0,36
BIZKAIA,036,GALDAKAO,1,11,C,586,201,0,201,2,199,385,25,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,2,0,0,0,0,0,0,0,6,0,60,0,0,10,0,0,3,0,26
BIZKAIA,036,GALDAKAO,1,12,A,486,220,0,220,1,219,266,11,0,0,0,0,0,0,0,0,0,0,51,0,0,3,0,0,0,0,0,0,0,0,0,2,0,90,0,0,15,0,0,6,0,41
BIZKAIA,036,GALDAKAO,1,12,B,492,213,2,211,1,210,279,17,1,0,0,0,0,0,0,1,0,0,53,0,0,3,0,0,0,0,0,0,0,0,0,3,0,67,0,0,16,0,0,6,0,43
BIZKAIA,036,GALDAKAO,1,12,C,412,194,0,194,1,193,218,22,0,0,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,0,0,17,2,0,3,0,37
BIZKAIA,036,GALDAKAO,1,13,U,802,323,2,321,0,321,479,40,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,6,0,139,0,0,17,0,0,5,0,52
BIZKAIA,036,GALDAKAO,1,14,A,400,182,0,182,0,182,218,28,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,1,0,0,0,0,0,0,0,1,0,74,0,0,17,1,0,2,0,31
BIZKAIA,036,GALDAKAO,1,14,B,387,166,3,163,2,161,221,25,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,5,0,58,0,0,6,0,0,2,0,24
BIZKAIA,036,GALDAKAO,1,14,C,400,152,0,152,0,152,248,22,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,1,1,64,0,0,6,0,0,2,0,26
BIZKAIA,036,GALDAKAO,1,15,U,852,311,1,310,0,310,541,21,0,0,0,2,0,0,0,0,0,0,131,0,0,5,0,0,0,0,0,0,0,0,0,11,0,75,0,0,18,0,0,18,0,29
BIZKAIA,036,GALDAKAO,1,16,U,724,318,3,315,6,309,406,33,1,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,1,0,0,0,2,0,125,0,0,28,0,0,2,0,66
BIZKAIA,036,GALDAKAO,1,17,U,651,281,0,281,3,278,370,36,0,0,0,0,0,0,0,0,0,0,49,0,0,1,0,3,0,0,1,0,0,0,0,4,0,89,1,1,29,0,0,7,0,57
BIZKAIA,036,GALDAKAO,2,1,A,748,254,0,254,2,252,494,38,0,0,0,0,1,0,0,0,0,0,114,0,0,1,0,1,0,0,0,0,0,0,0,4,0,65,0,0,4,0,0,0,0,24
BIZKAIA,036,GALDAKAO,2,1,B,735,277,0,277,3,274,458,43,0,0,0,0,0,0,0,0,0,0,113,0,0,1,0,2,0,0,1,0,0,0,0,5,0,60,0,0,13,0,0,3,0,33
BIZKAIA,036,GALDAKAO,3,1,U,595,263,0,263,1,262,332,13,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,2,0,149,0,0,14,0,0,9,0,45
BIZKAIA,036,GALDAKAO,4,1,U,531,231,1,230,1,229,300,21,0,0,0,0,0,0,0,0,0,0,56,1,0,2,0,0,0,0,0,1,0,0,0,4,0,82,0,0,9,0,0,5,0,48
BIZKAIA,036,GALDAKAO,4,2,A,694,308,3,305,0,305,386,16,0,1,0,0,0,0,0,0,0,0,59,0,1,1,0,0,0,0,0,0,0,0,0,0,1,145,1,0,15,0,0,5,0,60
BIZKAIA,036,GALDAKAO,4,2,B,619,265,0,265,4,261,354,17,0,0,0,0,0,0,0,0,1,0,49,0,1,0,0,0,0,1,0,0,0,0,0,1,2,117,0,0,16,0,0,3,0,53
BIZKAIA,036,GALDAKAO,4,3,A,589,259,3,256,0,256,330,17,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,0,0,0,1,0,0,0,3,0,131,0,1,15,0,0,5,0,45
BIZKAIA,036,GALDAKAO,4,3,B,504,197,2,195,1,194,307,9,0,0,0,0,0,0,0,0,0,0,36,4,0,1,0,1,0,0,0,0,0,0,0,4,0,93,0,0,14,0,0,0,0,32
BIZKAIA,036,GALDAKAO,4,3,C,457,197,2,195,0,195,260,14,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,6,0,97,0,0,13,1,0,5,0,34
BIZKAIA,037,GALDAMES,1,1,A,377,213,4,209,2,207,164,10,0,0,0,1,1,0,0,0,0,0,12,0,0,4,0,0,0,0,0,1,0,0,0,1,1,114,0,0,24,0,0,1,0,37
BIZKAIA,037,GALDAMES,1,1,B,355,175,1,174,0,174,180,9,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,94,0,0,12,0,0,5,0,28
BIZKAIA,038,GAMIZ-FIKA,1,1,A,610,318,0,318,0,318,292,12,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162,0,0,34,0,0,2,0,91
BIZKAIA,038,GAMIZ-FIKA,1,1,B,463,269,1,268,1,267,194,5,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,2,0,173,0,0,16,0,0,1,0,55
BIZKAIA,039,GARAI,1,1,U,257,152,2,150,0,150,105,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,11,0,0,1,0,41
BIZKAIA,040,GATIKA,1,1,A,710,339,0,339,10,329,371,8,0,0,0,0,0,0,0,0,0,0,20,0,0,1,1,0,0,0,0,0,0,0,0,3,0,183,0,0,36,1,0,1,0,75
BIZKAIA,040,GATIKA,1,1,B,541,246,0,246,2,244,295,12,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,27,0,0,3,0,51
BIZKAIA,041,GAUTEGIZ ARTEAGA,1,1,U,730,449,3,446,0,446,281,11,0,1,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,1,0,0,0,2,0,244,0,0,42,0,0,3,0,121
BIZKAIA,042,GORDEXOLA,1,1,U,888,560,10,550,2,548,328,72,0,0,0,2,0,0,0,0,0,0,77,0,0,4,0,1,0,0,0,1,0,0,0,12,0,294,0,0,32,0,0,14,0,39
BIZKAIA,042,GORDEXOLA,1,2,U,536,331,0,331,0,331,205,41,0,0,0,0,0,0,0,0,0,0,27,0,0,1,1,0,0,0,0,0,0,0,0,6,0,225,0,0,15,0,0,1,0,14
BIZKAIA,043,GORLIZ,1,1,A,744,345,1,344,5,339,399,18,0,0,0,0,0,0,0,0,0,0,36,0,0,5,0,1,0,0,3,1,0,0,0,3,1,169,0,0,33,0,0,8,1,60
BIZKAIA,043,GORLIZ,1,1,B,703,347,1,346,5,341,356,20,0,0,0,0,1,1,0,0,0,0,42,0,0,5,0,3,0,0,2,2,0,0,0,3,0,171,0,0,34,0,0,6,0,51
BIZKAIA,043,GORLIZ,1,2,A,502,232,1,231,0,231,270,21,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,5,1,131,0,0,18,0,0,3,0,33
BIZKAIA,043,GORLIZ,1,2,B,496,249,1,248,1,247,247,18,0,0,0,0,0,0,0,0,0,0,29,0,0,2,0,0,0,0,0,1,0,0,0,1,0,125,0,0,23,1,0,7,0,40
BIZKAIA,043,GORLIZ,1,3,A,950,455,2,453,2,451,495,38,0,0,0,0,0,0,3,0,0,0,81,7,0,1,0,2,0,0,0,0,0,0,0,6,1,207,0,0,40,0,0,2,0,63
BIZKAIA,043,GORLIZ,1,3,B,789,379,1,378,2,376,410,42,0,0,0,1,0,0,0,0,0,0,50,0,0,1,0,2,0,0,3,0,0,0,0,5,0,169,0,1,38,2,0,9,0,53
BIZKAIA,044,GETXO,1,1,U,890,430,0,430,2,428,460,97,0,1,1,0,0,0,0,0,0,0,84,0,0,4,0,0,0,0,0,1,0,0,0,21,1,147,1,0,19,1,0,4,0,46
BIZKAIA,044,GETXO,1,2,A,582,250,0,250,3,247,332,26,0,0,0,0,0,0,0,0,0,0,69,0,0,3,0,0,0,0,0,0,0,0,0,3,0,84,0,0,21,0,0,11,0,30
BIZKAIA,044,GETXO,1,2,B,556,249,3,246,0,246,307,31,0,0,0,0,0,0,0,1,0,0,80,0,0,1,0,0,0,0,0,0,0,0,0,8,0,74,0,0,13,0,0,4,3,31
BIZKAIA,044,GETXO,1,3,A,623,306,0,306,1,305,317,84,0,0,0,1,0,0,0,0,0,0,64,0,0,3,0,1,0,0,0,0,0,0,0,3,0,105,0,0,11,0,0,5,0,28
BIZKAIA,044,GETXO,1,3,B,587,283,1,282,0,282,304,83,0,0,0,0,0,0,0,0,0,0,63,0,0,1,0,1,0,0,0,0,0,0,0,10,0,60,0,0,9,1,0,6,2,46
BIZKAIA,044,GETXO,1,4,A,801,344,1,343,3,340,457,45,0,0,0,0,0,0,0,0,0,0,80,0,0,4,0,0,0,0,0,0,0,0,0,12,0,132,0,0,12,0,0,7,0,48
BIZKAIA,044,GETXO,1,4,B,784,346,2,344,3,341,438,45,0,0,0,1,0,0,0,0,0,0,87,0,0,2,0,2,0,0,1,0,0,0,0,7,0,118,0,0,16,3,0,6,0,53
BIZKAIA,044,GETXO,1,5,A,635,283,0,283,3,280,352,65,0,0,0,0,1,0,0,0,0,0,60,0,0,1,0,1,0,0,0,0,0,0,0,12,0,97,0,0,10,0,0,8,0,25
BIZKAIA,044,GETXO,1,5,B,626,289,0,289,4,285,337,68,0,0,0,0,0,0,0,0,0,0,77,0,0,2,0,0,0,0,0,1,0,1,0,11,0,84,0,0,13,0,0,9,0,19
BIZKAIA,044,GETXO,1,6,A,499,222,0,222,0,222,277,22,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1,3,0,98,0,0,16,0,0,1,0,34
BIZKAIA,044,GETXO,1,6,B,500,216,0,216,0,216,284,19,0,0,0,0,0,0,0,0,0,0,54,0,0,1,0,0,0,0,2,0,0,0,0,5,0,76,0,0,17,0,0,4,0,38
BIZKAIA,044,GETXO,1,7,A,698,275,3,272,7,265,423,32,0,1,0,0,0,0,0,0,0,0,66,0,0,2,0,2,0,0,0,0,0,0,0,5,2,89,0,0,17,3,0,7,0,39
BIZKAIA,044,GETXO,1,7,B,688,288,0,288,1,287,400,37,0,1,0,0,0,0,0,0,0,0,74,0,0,1,0,2,0,0,0,0,0,0,0,9,1,82,0,1,16,0,0,11,0,52
BIZKAIA,044,GETXO,1,8,A,662,348,1,347,3,344,314,71,0,0,0,0,0,0,0,0,0,0,51,0,0,2,0,0,0,0,0,0,0,0,0,14,1,147,0,0,18,1,0,6,0,33
BIZKAIA,044,GETXO,1,8,B,581,296,0,296,1,295,285,52,0,0,0,0,0,1,0,0,0,0,59,0,0,2,0,1,0,0,0,0,0,0,0,12,0,134,0,0,10,0,0,5,0,19
BIZKAIA,044,GETXO,1,9,A,911,444,2,442,2,440,467,82,0,0,0,0,0,0,0,0,0,0,74,0,0,9,0,1,0,0,0,0,0,0,0,7,0,169,0,0,37,0,0,3,0,58
BIZKAIA,044,GETXO,1,9,B,790,399,0,399,3,396,391,55,1,0,0,0,0,0,0,0,0,0,97,0,0,4,0,1,0,0,1,0,0,0,0,6,0,146,0,0,14,0,0,3,0,68
BIZKAIA,044,GETXO,2,1,A,843,392,1,391,3,388,451,66,0,1,0,0,0,0,0,0,0,0,88,0,0,1,0,1,0,0,0,0,0,0,0,16,0,147,0,0,18,0,0,7,0,43
BIZKAIA,044,GETXO,2,1,B,796,380,0,380,3,377,416,70,0,0,0,0,0,0,0,0,0,0,74,1,0,2,0,0,0,0,1,0,0,0,0,16,0,147,1,0,25,0,1,2,0,37
BIZKAIA,044,GETXO,2,2,U,715,348,1,347,5,342,367,89,2,1,0,0,0,0,0,0,0,0,65,0,1,3,0,0,0,0,0,0,0,0,0,9,0,95,0,0,29,1,0,8,2,37
BIZKAIA,044,GETXO,2,3,A,590,294,1,293,1,292,296,46,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,1,0,0,0,0,6,0,138,1,0,18,0,0,1,0,47
BIZKAIA,044,GETXO,2,3,B,544,259,2,257,0,257,285,32,0,0,0,0,0,0,0,0,0,0,42,0,0,3,0,0,0,0,0,0,0,0,0,5,1,109,0,0,11,1,1,1,1,50
BIZKAIA,044,GETXO,2,4,U,651,365,2,363,3,360,286,76,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,3,0,0,1,0,0,1,0,15,1,136,0,0,21,2,0,6,0,69
BIZKAIA,044,GETXO,2,5,U,807,392,1,391,7,384,415,47,0,0,0,0,0,0,0,0,0,0,68,0,0,1,0,2,0,0,0,0,0,2,0,8,0,181,0,0,20,0,0,2,0,53
BIZKAIA,044,GETXO,2,6,A,573,245,0,245,1,244,328,17,0,0,0,0,0,0,0,0,0,0,52,0,0,1,0,3,0,0,0,1,0,0,0,2,0,94,0,0,13,1,0,4,0,56
BIZKAIA,044,GETXO,2,6,B,557,230,0,230,2,228,327,25,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,3,1,78,0,0,16,0,0,6,0,58
BIZKAIA,044,GETXO,2,7,A,625,271,2,269,2,267,354,36,0,0,0,0,0,0,0,0,0,0,53,0,0,1,0,4,0,0,1,0,0,0,0,2,1,101,0,0,17,0,0,2,2,47
BIZKAIA,044,GETXO,2,7,B,610,258,3,255,2,253,352,56,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,2,0,0,1,0,0,1,0,5,0,89,0,0,14,1,0,4,0,34
BIZKAIA,044,GETXO,2,8,A,610,284,1,283,3,280,326,79,0,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,9,0,99,1,0,9,1,0,3,1,33
BIZKAIA,044,GETXO,2,8,B,559,238,0,238,0,238,321,53,0,0,0,0,0,0,0,0,0,0,37,0,0,2,0,0,0,0,0,2,0,0,0,7,0,77,0,0,11,4,0,3,1,41
BIZKAIA,044,GETXO,2,9,A,550,299,0,299,1,298,251,178,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,2,0,0,0,16,0,62,0,0,7,0,0,2,2,3
BIZKAIA,044,GETXO,2,9,B,516,282,0,282,3,279,234,169,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,0,0,0,1,1,0,0,0,18,0,60,0,0,2,0,0,1,0,3
BIZKAIA,044,GETXO,2,10,A,647,331,0,331,0,331,316,207,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,1,0,0,1,3,0,58,0,0,6,0,0,0,1,15
BIZKAIA,044,GETXO,2,10,B,614,286,0,286,1,285,328,188,0,0,0,0,0,2,0,0,0,0,24,0,0,4,0,1,0,0,3,0,0,0,0,7,0,35,0,0,6,0,0,1,0,14
BIZKAIA,044,GETXO,2,11,U,580,273,1,272,1,271,307,30,0,0,0,0,1,0,0,0,0,0,58,0,0,1,0,2,0,0,0,0,0,0,0,3,0,109,0,0,12,1,0,5,0,49
BIZKAIA,044,GETXO,2,12,A,625,270,2,268,1,267,355,29,0,0,0,0,0,1,0,0,0,0,66,0,0,2,0,2,0,0,0,0,0,0,0,6,0,98,0,0,8,0,0,5,0,50
BIZKAIA,044,GETXO,2,12,B,580,241,0,241,4,237,339,36,0,1,0,0,0,0,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,4,0,96,0,0,7,1,0,9,0,38
BIZKAIA,044,GETXO,2,13,A,713,312,3,309,3,306,401,56,0,0,0,0,0,0,0,0,0,0,80,0,0,3,0,1,0,0,1,0,0,0,0,9,1,98,0,0,19,2,0,2,0,34
BIZKAIA,044,GETXO,2,13,B,676,267,0,267,5,262,409,42,0,0,0,1,1,0,0,0,0,0,78,0,0,3,0,0,0,0,1,0,0,0,0,3,1,81,0,0,9,1,0,3,0,38
BIZKAIA,044,GETXO,2,14,U,916,446,2,444,0,444,470,46,0,0,0,0,0,0,0,0,0,0,91,0,0,2,0,1,0,0,0,0,0,0,0,7,0,156,1,0,26,0,0,8,0,106
