TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PSE-PSOE,PP,EB,CDS,EKA,PH,FE-JONS,POSI,PREPAL,PADE,TC-PNC,DN,FE,ARALAR,PNV...(E04),N.I.V.,CUP,UCL,EA...(E04),NOS-UP,EC,PUM+J,PFYV,PASOC,PCPE-LI.(LIT-CI),CL,P.CANNABIS,CE...(E04),FA,PARADOS,B-GV
BIZKAIA,034,ERMUA,1,8,A,566,299,12,287,1,286,267,101,89,18,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,034,ERMUA,1,8,B,522,281,16,265,3,262,241,97,81,13,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,12,0,0,0,0,0,0,0,3,0,0,1,1
BIZKAIA,034,ERMUA,1,8,C,603,299,25,274,2,272,304,123,85,14,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,8,0,0,2,0,0,0,0,2,0,0,0,1
BIZKAIA,034,ERMUA,1,9,A,739,332,9,323,1,322,407,144,100,19,0,0,0,0,0,0,0,0,0,0,8,41,1,0,0,6,0,0,1,0,0,0,0,1,0,0,0,1
BIZKAIA,034,ERMUA,1,9,B,668,295,15,280,1,279,373,143,85,5,0,0,1,0,0,0,0,0,0,0,5,31,0,0,0,5,0,0,1,0,0,0,0,2,0,0,1,0
BIZKAIA,034,ERMUA,1,10,A,623,311,18,293,2,291,312,98,98,17,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
BIZKAIA,034,ERMUA,1,10,B,531,252,12,240,1,239,279,97,77,12,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,034,ERMUA,1,11,A,595,292,18,274,1,273,303,123,83,20,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,034,ERMUA,1,11,B,516,240,7,233,2,231,276,118,74,10,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,035,FRUIZ,1,1,U,313,180,39,141,0,141,133,6,5,1,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0
BIZKAIA,036,GALDAKAO,1,1,U,911,445,44,401,2,399,466,79,98,11,0,0,0,0,0,2,0,0,0,1,2,171,0,0,0,31,0,0,0,0,1,1,0,0,0,0,0,2
BIZKAIA,036,GALDAKAO,1,2,U,798,381,36,345,2,343,417,66,52,16,0,0,0,0,0,0,0,0,0,0,5,176,0,0,0,23,0,0,0,0,0,0,0,2,0,0,0,3
BIZKAIA,036,GALDAKAO,1,3,A,496,207,33,174,1,173,289,41,17,7,1,0,0,0,0,0,0,0,0,1,2,87,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,036,GALDAKAO,1,3,B,492,198,16,182,0,182,294,47,25,16,0,0,1,0,1,0,0,0,0,0,3,71,0,1,0,13,0,0,0,0,0,1,0,1,0,0,2,0
BIZKAIA,036,GALDAKAO,1,4,A,719,320,26,294,3,291,399,79,50,14,0,0,0,0,1,1,0,0,0,0,5,127,0,0,0,8,0,0,0,0,2,1,0,1,0,0,0,2
BIZKAIA,036,GALDAKAO,1,4,B,688,297,19,278,0,278,391,89,43,13,0,0,0,0,1,0,0,0,0,0,1,114,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0
BIZKAIA,036,GALDAKAO,1,5,A,513,187,29,158,4,154,326,49,20,13,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0
BIZKAIA,036,GALDAKAO,1,5,B,372,139,13,126,0,126,233,29,12,12,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,036,GALDAKAO,1,6,A,869,366,35,331,2,329,503,106,51,19,0,0,0,0,0,1,0,1,0,0,4,117,0,1,0,23,0,0,0,0,0,1,0,3,0,1,0,1
BIZKAIA,036,GALDAKAO,1,6,B,803,290,31,259,0,259,513,89,45,24,0,0,0,0,0,0,0,0,0,1,0,83,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1
BIZKAIA,036,GALDAKAO,1,7,U,741,316,42,274,0,274,425,56,58,7,0,0,0,0,0,0,0,0,0,1,2,129,0,0,0,18,0,1,0,0,0,1,0,1,0,0,0,0
BIZKAIA,036,GALDAKAO,1,8,U,929,473,92,381,1,380,456,57,45,9,0,0,0,0,0,0,0,0,0,0,4,214,0,0,0,48,0,0,0,0,1,0,0,1,0,0,1,0
BIZKAIA,036,GALDAKAO,1,9,A,728,283,22,261,1,260,445,82,36,23,0,0,0,0,0,0,0,0,0,0,3,101,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,036,GALDAKAO,1,9,B,735,297,13,284,1,283,438,98,67,25,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,9,1,0,0,1,0,0,0,1,0,0,0,0
BIZKAIA,036,GALDAKAO,1,10,A,895,387,37,350,1,349,508,117,40,15,0,0,0,0,0,0,0,0,0,0,4,135,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,3
BIZKAIA,036,GALDAKAO,1,10,B,868,382,46,336,1,335,486,114,40,18,1,0,0,0,1,0,0,0,0,1,3,130,1,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0
BIZKAIA,036,GALDAKAO,1,11,A,678,298,36,262,0,262,380,80,39,21,0,0,0,0,1,0,1,0,0,0,1,103,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,036,GALDAKAO,1,11,B,619,231,34,197,1,196,388,67,34,5,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,14,0,0,0,0,0,1,0,2,0,0,0,0
BIZKAIA,036,GALDAKAO,1,11,C,633,252,28,224,0,224,381,76,37,13,0,0,0,1,0,0,0,0,0,0,1,79,1,0,0,13,0,0,1,0,0,1,0,1,0,0,0,0
BIZKAIA,036,GALDAKAO,1,12,A,497,238,29,209,0,209,259,49,13,21,0,0,0,0,0,0,1,0,0,0,1,108,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,036,GALDAKAO,1,12,B,505,211,38,173,0,173,294,54,27,11,0,0,0,0,0,0,0,0,0,0,4,62,3,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0
BIZKAIA,036,GALDAKAO,1,12,C,406,178,28,150,2,148,228,40,14,8,1,0,0,0,0,0,0,0,0,0,0,69,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,036,GALDAKAO,1,13,U,905,443,64,379,1,378,462,70,72,6,0,1,0,0,0,0,0,0,0,0,4,190,1,0,0,30,0,1,0,0,0,1,0,2,0,0,0,0
BIZKAIA,036,GALDAKAO,1,14,A,403,207,29,178,0,178,196,20,34,7,0,0,0,0,0,0,0,0,0,0,3,91,0,0,0,19,0,0,0,0,0,1,0,1,0,0,0,2
BIZKAIA,036,GALDAKAO,1,14,B,385,175,23,152,1,151,210,35,25,7,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,036,GALDAKAO,1,14,C,396,175,21,154,0,154,221,29,28,6,0,0,0,0,0,0,0,1,0,0,2,73,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,036,GALDAKAO,1,15,U,792,279,19,260,0,260,513,108,22,25,0,0,0,0,3,0,0,2,1,0,1,83,1,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0
BIZKAIA,036,GALDAKAO,1,16,U,802,367,63,304,0,304,435,45,50,8,0,0,0,0,0,0,0,0,0,0,5,149,0,1,0,41,0,0,1,1,0,0,0,1,0,0,0,2
BIZKAIA,036,GALDAKAO,1,17,U,656,309,47,262,4,258,347,50,37,15,0,0,0,0,0,0,0,0,0,0,9,127,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,036,GALDAKAO,2,1,A,743,263,25,238,1,237,480,112,48,3,0,0,0,0,3,0,0,0,0,0,4,53,0,1,0,10,0,0,0,0,0,0,0,2,0,0,0,1
BIZKAIA,036,GALDAKAO,2,1,B,731,269,22,247,3,244,462,113,44,9,0,0,0,0,2,0,0,0,0,0,3,62,0,1,0,3,0,1,0,0,1,1,0,2,0,0,1,1
BIZKAIA,036,GALDAKAO,3,1,U,610,264,37,227,2,225,346,26,10,12,0,0,0,0,0,0,0,0,0,0,1,161,0,0,0,12,0,0,0,0,0,1,0,1,0,0,0,1
BIZKAIA,036,GALDAKAO,4,1,U,534,221,44,177,1,176,313,46,25,9,0,0,0,0,0,1,0,0,0,0,0,81,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,036,GALDAKAO,4,2,A,715,334,57,277,2,275,381,52,17,9,0,0,0,0,1,0,0,0,0,0,4,161,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,036,GALDAKAO,4,2,B,622,278,45,233,2,231,344,42,29,9,0,0,1,0,0,0,0,0,1,0,3,130,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,036,GALDAKAO,4,3,A,520,242,21,221,2,219,278,31,19,4,0,0,0,0,0,0,0,0,0,0,1,152,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,036,GALDAKAO,4,3,B,444,199,26,173,0,173,245,25,9,8,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,036,GALDAKAO,4,3,C,443,220,37,183,3,180,223,22,9,4,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,037,GALDAMES,1,1,A,369,217,39,178,0,178,152,14,5,2,0,0,0,0,0,0,0,0,0,0,2,129,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0
BIZKAIA,037,GALDAMES,1,1,B,355,202,28,174,0,174,153,26,13,9,0,0,0,0,0,0,0,0,0,0,1,109,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2
BIZKAIA,038,GAMIZ-FIKA,1,1,U,1017,609,89,520,1,519,408,22,31,18,0,0,1,0,0,0,0,0,0,0,10,386,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,039,GARAI,1,1,U,248,172,22,150,1,149,76,2,2,0,0,0,0,0,0,0,0,0,0,0,9,126,2,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0
BIZKAIA,040,GATIKA,1,1,A,659,360,83,277,0,277,299,12,18,5,0,0,0,0,0,0,0,0,0,0,0,188,1,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,040,GATIKA,1,1,B,481,260,37,223,0,223,221,18,15,6,0,0,0,0,1,0,0,0,0,0,4,143,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,041,GAUTEGIZ ARTEAGA,1,1,U,726,488,88,400,3,397,238,9,20,10,0,0,0,1,0,0,0,0,0,0,11,295,0,0,0,48,0,0,0,1,0,0,0,2,0,0,0,0
BIZKAIA,042,GORDEXOLA,1,1,U,776,543,28,515,1,514,233,53,101,25,0,1,0,0,0,0,0,0,0,0,4,292,0,0,0,29,0,0,0,4,0,0,0,2,0,0,1,2
BIZKAIA,042,GORDEXOLA,1,2,U,554,389,17,372,0,372,165,29,60,2,0,0,0,0,0,0,0,0,0,0,1,244,0,0,0,34,0,0,1,0,0,0,0,1,0,0,0,0
BIZKAIA,043,GORLIZ,1,1,A,632,333,34,299,2,297,299,23,25,17,0,0,0,0,0,0,0,0,0,0,3,189,0,0,0,39,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,043,GORLIZ,1,1,B,583,309,41,268,1,267,274,25,19,8,0,0,0,0,0,0,0,0,0,1,5,179,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,3
BIZKAIA,043,GORLIZ,1,2,U,950,533,59,474,0,474,417,47,60,10,0,0,0,0,0,0,0,0,0,0,1,314,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,043,GORLIZ,1,3,A,861,458,48,410,2,408,403,44,47,12,0,0,0,0,0,0,0,0,0,0,6,261,0,0,0,29,0,0,0,0,1,0,2,2,0,0,0,4
BIZKAIA,043,GORLIZ,1,3,B,790,403,55,348,1,347,387,45,61,9,0,0,1,0,0,0,0,0,0,0,2,204,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,3
BIZKAIA,044,GETXO,1,1,U,961,480,43,437,4,433,481,90,102,15,0,0,0,0,0,0,0,0,0,0,7,188,0,0,0,25,0,0,1,0,0,1,0,2,0,0,0,2
BIZKAIA,044,GETXO,1,2,A,672,294,33,261,0,261,378,59,34,15,0,0,0,0,0,0,0,1,0,0,5,118,0,0,0,22,0,0,0,0,0,0,1,5,0,0,0,1
BIZKAIA,044,GETXO,1,2,B,594,241,26,215,3,212,353,68,48,6,0,0,0,0,0,0,0,0,0,0,4,70,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,044,GETXO,1,3,A,594,311,17,294,1,293,283,54,97,12,0,0,0,0,0,0,0,0,0,0,3,109,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,1,3,B,558,293,21,272,1,271,265,71,93,7,0,0,1,0,0,0,0,0,0,0,2,77,0,0,1,12,0,0,1,0,1,0,0,0,0,0,0,5
BIZKAIA,044,GETXO,1,4,A,828,391,34,357,1,356,437,65,64,23,0,0,0,0,1,0,0,0,0,0,1,160,0,0,0,38,0,0,0,0,0,0,1,2,0,0,1,0
BIZKAIA,044,GETXO,1,4,B,814,374,39,335,4,331,440,77,51,17,0,0,0,0,0,0,0,0,0,0,5,149,0,0,0,27,0,0,1,0,0,1,0,0,0,0,0,3
BIZKAIA,044,GETXO,1,5,A,686,338,20,318,2,316,348,64,85,15,0,0,0,0,2,0,0,0,0,0,4,115,1,0,0,28,0,0,0,0,0,0,0,0,0,0,1,1
BIZKAIA,044,GETXO,1,5,B,673,356,18,338,2,336,317,71,95,22,0,0,0,0,0,0,0,0,0,0,3,121,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,1
BIZKAIA,044,GETXO,1,6,A,558,238,24,214,0,214,320,38,34,10,0,0,0,0,1,0,0,0,1,0,1,101,1,0,0,24,0,0,0,0,0,1,0,1,0,0,0,1
BIZKAIA,044,GETXO,1,6,B,541,246,32,214,0,214,295,65,26,15,0,0,0,0,0,0,0,0,0,0,1,81,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,2
BIZKAIA,044,GETXO,1,7,A,701,297,37,260,3,257,404,73,32,23,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,1
BIZKAIA,044,GETXO,1,7,B,699,314,42,272,4,268,385,83,38,26,0,0,0,0,0,0,0,0,0,0,6,94,0,0,0,17,0,0,1,0,0,0,0,1,0,0,0,2
BIZKAIA,044,GETXO,1,8,A,707,365,30,335,3,332,342,54,80,15,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,32,0,0,0,0,0,1,0,1,0,0,0,2
BIZKAIA,044,GETXO,1,8,B,581,298,22,276,2,274,283,53,64,7,0,0,0,0,0,0,0,0,0,0,3,125,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,1,9,A,801,415,46,369,4,365,386,49,64,10,1,0,0,0,0,0,0,0,0,0,5,196,0,0,0,37,0,0,0,0,0,1,0,1,0,0,0,1
BIZKAIA,044,GETXO,1,9,B,661,344,50,294,2,292,317,58,45,15,1,0,0,0,1,0,0,0,0,0,2,144,0,0,0,22,0,0,0,1,0,0,0,1,0,0,0,2
BIZKAIA,044,GETXO,2,1,A,860,453,37,416,3,413,407,84,104,7,1,0,0,0,0,0,0,0,1,0,1,186,1,0,0,25,0,0,2,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,2,1,B,827,377,35,342,2,340,450,66,87,8,0,0,0,0,0,0,0,0,0,0,4,149,0,0,0,21,0,0,0,0,0,0,0,4,0,0,0,1
BIZKAIA,044,GETXO,2,2,U,717,377,22,355,0,355,340,58,121,13,0,0,0,0,0,0,0,0,0,0,9,119,1,0,0,30,0,0,0,0,0,0,0,0,0,0,1,3
BIZKAIA,044,GETXO,2,3,A,620,342,40,302,1,301,278,37,43,13,0,0,0,0,0,0,0,0,0,0,4,171,0,0,0,29,0,0,1,1,0,0,0,1,1,0,0,0
BIZKAIA,044,GETXO,2,3,B,568,281,36,245,3,242,287,38,39,10,0,0,0,0,0,0,0,0,0,0,3,137,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,2,4,U,712,409,63,346,2,344,303,36,92,11,0,0,0,1,0,0,0,0,0,0,0,166,0,0,1,31,0,0,3,0,0,1,0,2,0,0,0,0
BIZKAIA,044,GETXO,2,5,U,832,424,40,384,5,379,408,60,67,18,0,0,0,0,1,0,0,0,0,0,7,191,1,0,0,30,0,0,0,0,0,0,0,1,0,1,0,2
BIZKAIA,044,GETXO,2,6,A,577,284,43,241,2,239,293,53,32,13,0,0,0,0,2,0,0,0,0,0,4,112,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3
BIZKAIA,044,GETXO,2,6,B,613,287,52,235,3,232,326,46,28,12,0,0,0,0,0,0,0,0,0,0,7,115,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,3
BIZKAIA,044,GETXO,2,7,A,653,302,38,264,2,262,351,49,42,15,0,0,0,0,1,0,0,0,1,0,3,135,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,2,7,B,661,292,25,267,0,267,369,43,49,15,1,0,0,0,0,0,0,0,0,0,1,143,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,044,GETXO,2,8,A,626,319,23,296,1,295,307,45,87,10,0,0,0,0,0,0,0,0,0,0,3,124,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2
BIZKAIA,044,GETXO,2,8,B,558,289,32,257,2,255,269,26,83,15,0,0,0,0,0,0,0,0,0,0,5,107,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,2
BIZKAIA,044,GETXO,2,9,A,1038,611,5,606,6,600,427,49,423,8,0,0,1,0,0,0,0,0,0,0,1,96,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,2
BIZKAIA,044,GETXO,2,9,B,924,570,4,566,7,559,354,55,400,3,0,0,0,0,0,0,0,0,0,0,0,88,3,0,0,6,0,0,0,0,0,1,0,0,0,0,1,2
BIZKAIA,044,GETXO,2,10,A,679,386,13,373,2,371,293,39,243,3,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,8,0,0,0,0,1,1,0,1,0,0,0,0
BIZKAIA,044,GETXO,2,10,B,628,344,16,328,4,324,284,26,222,6,0,0,1,0,0,0,0,0,0,0,1,61,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,2,11,U,618,302,28,274,2,272,316,49,38,17,1,0,0,0,0,0,0,0,0,0,2,141,2,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0
BIZKAIA,044,GETXO,2,12,A,657,303,35,268,1,267,354,60,41,10,1,0,0,0,1,0,0,0,0,0,1,130,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2
BIZKAIA,044,GETXO,2,12,B,605,281,41,240,1,239,324,49,39,10,0,0,0,0,0,0,0,0,0,0,2,121,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,044,GETXO,2,13,A,722,351,36,315,1,314,371,80,56,22,0,0,0,0,0,0,0,0,0,0,2,119,2,0,0,27,0,0,0,0,0,0,0,3,0,0,0,3
BIZKAIA,044,GETXO,2,13,B,717,310,34,276,2,274,407,73,56,14,0,0,0,0,1,0,0,1,0,0,1,114,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0
BIZKAIA,044,GETXO,2,14,U,991,508,76,432,3,429,483,73,75,20,0,0,0,0,1,0,0,0,0,0,1,218,3,0,0,36,0,0,0,0,0,0,0,0,1,0,0,1
BIZKAIA,044,GETXO,2,15,A,868,413,14,399,1,398,455,58,191,10,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,15,0,0,0,0,0,1,0,1,0,0,0,0
BIZKAIA,044,GETXO,2,15,B,910,442,16,426,2,424,468,76,196,16,1,0,0,0,5,0,0,0,0,0,5,97,0,0,0,24,0,0,1,0,0,1,0,1,0,0,0,1
BIZKAIA,044,GETXO,2,16,U,844,432,28,404,2,402,412,55,119,8,0,0,0,0,0,0,0,0,0,0,2,185,0,0,0,30,0,0,0,0,0,1,0,1,0,0,0,1
BIZKAIA,044,GETXO,2,17,U,897,414,55,359,2,357,483,68,56,14,0,0,0,0,0,0,0,0,0,0,2,181,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,2,18,U,781,340,44,296,1,295,441,69,49,19,0,0,0,0,0,0,0,0,0,0,2,132,1,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0
BIZKAIA,044,GETXO,2,19,A,753,410,24,386,2,384,343,0,119,14,66,0,1,0,1,0,0,0,0,0,1,165,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,3
BIZKAIA,044,GETXO,2,19,B,682,349,22,327,4,323,333,62,95,7,0,0,0,0,0,0,0,0,0,0,3,137,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,044,GETXO,2,20,A,659,302,54,248,1,247,357,67,52,11,0,0,0,0,0,0,0,0,0,0,3,98,2,0,0,11,1,0,0,0,0,0,0,1,0,0,1,0
BIZKAIA,044,GETXO,2,20,B,633,264,25,239,2,237,369,64,51,12,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,19,2,0,0,0,0,0,0,0,0,0,2,1
BIZKAIA,044,GETXO,2,21,A,663,349,44,305,2,303,314,62,81,13,0,0,0,0,0,0,0,0,0,0,4,122,1,0,0,17,0,0,1,0,0,0,0,0,0,0,0,2
BIZKAIA,044,GETXO,2,21,B,563,313,26,287,2,285,250,48,84,9,1,0,0,0,0,0,0,0,0,0,7,106,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,2,22,A,627,307,36,271,3,268,320,44,54,0,0,2,0,0,0,0,0,0,0,0,1,126,0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,9
BIZKAIA,044,GETXO,2,22,B,631,325,20,305,1,304,306,58,70,12,0,0,0,1,0,0,0,0,0,0,0,137,0,0,0,23,0,0,1,0,1,0,1,0,0,0,0,0
BIZKAIA,044,GETXO,2,23,U,826,528,0,528,4,524,298,39,426,3,0,1,0,1,0,0,1,0,0,0,0,48,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0
BIZKAIA,044,GETXO,2,24,U,762,406,40,366,3,363,356,81,77,7,0,0,0,0,0,0,0,0,0,0,2,161,0,0,0,30,0,0,0,1,0,0,0,2,0,0,0,2
BIZKAIA,044,GETXO,2,25,U,762,329,27,302,3,299,433,71,58,14,0,0,0,0,0,0,0,0,0,0,1,123,1,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0
BIZKAIA,044,GETXO,2,26,U,821,447,37,410,5,405,374,54,184,6,1,0,0,0,1,0,0,0,0,0,5,131,0,0,0,20,0,0,0,0,0,0,0,1,0,0,1,1
BIZKAIA,044,GETXO,2,27,U,629,299,29,270,1,269,330,44,72,11,0,0,0,0,0,0,0,0,0,0,2,110,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,2,28,U,622,295,36,259,0,259,327,41,45,6,0,0,0,0,1,0,0,0,0,0,3,140,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,044,GETXO,2,29,U,607,319,42,277,4,273,288,56,46,9,0,0,0,0,1,0,0,0,0,0,5,136,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,1
BIZKAIA,044,GETXO,2,30,A,618,329,21,308,1,307,289,59,99,11,0,0,1,0,0,0,0,0,0,0,2,120,0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,2,30,B,574,257,9,248,2,246,317,56,76,5,0,0,0,0,0,0,0,0,0,0,3,94,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
BIZKAIA,044,GETXO,3,1,U,972,567,2,565,7,558,405,76,389,5,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,10,0,0,1,0,0,0,0,3,0,0,0,0
BIZKAIA,044,GETXO,3,2,A,553,325,6,319,1,318,228,33,167,5,0,0,0,0,1,0,0,0,0,0,0,98,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0
BIZKAIA,044,GETXO,3,2,B,450,257,9,248,2,246,193,48,132,5,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,3,3,U,966,558,10,548,2,546,408,63,351,11,0,0,1,0,0,0,0,0,0,0,3,95,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,1
BIZKAIA,044,GETXO,3,4,A,771,408,15,393,2,391,363,62,176,8,0,0,1,0,0,0,0,0,0,0,0,126,1,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0
BIZKAIA,044,GETXO,3,4,B,735,380,7,373,4,369,355,68,143,12,0,0,0,0,0,0,0,0,0,0,3,127,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2
BIZKAIA,044,GETXO,3,5,U,536,324,11,313,1,312,212,58,149,5,2,0,0,0,1,0,0,0,1,0,4,78,0,0,0,11,0,1,0,1,0,0,0,0,0,0,1,0
BIZKAIA,044,GETXO,3,6,U,1002,569,30,539,2,537,433,95,215,11,0,0,0,0,0,0,0,0,0,0,3,195,0,0,0,12,0,0,0,0,0,1,0,2,0,0,0,3
BIZKAIA,044,GETXO,3,7,U,552,267,34,233,2,231,285,56,57,18,0,0,0,0,0,0,0,0,0,0,5,87,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
BIZKAIA,044,GETXO,3,8,A,529,274,36,238,0,238,255,61,28,13,0,0,0,0,0,0,0,0,0,0,2,114,0,0,0,17,0,0,0,0,0,1,0,1,0,0,0,1
BIZKAIA,044,GETXO,3,8,B,518,223,29,194,4,190,295,44,32,9,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,1
BIZKAIA,044,GETXO,3,9,U,1028,569,13,556,3,553,459,61,272,25,0,0,1,0,0,0,0,0,0,0,5,159,0,0,0,24,0,0,0,1,0,0,1,2,0,0,0,2
BIZKAIA,044,GETXO,3,10,A,655,332,16,316,1,315,323,58,118,14,0,0,0,0,0,0,0,0,0,0,4,112,3,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
BIZKAIA,044,GETXO,3,10,B,590,317,11,306,2,304,273,63,120,11,1,0,0,0,0,0,0,0,0,0,5,96,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,1
BIZKAIA,044,GETXO,3,11,U,788,415,13,402,5,397,373,63,121,8,0,0,0,0,0,0,0,0,1,0,1,181,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,1
BIZKAIA,044,GETXO,3,12,U,672,325,39,286,1,285,347,74,67,10,0,0,0,0,0,0,0,0,0,0,1,117,0,0,0,13,0,0,0,0,0,0,1,1,0,0,0,1
